"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-04","2010","09","04","","22.8","","14.3","","18.6","","0.0","","0.6","","","M","","M","2.6","","","","24","","61",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-05","2010","09","05","","18.0","","10.9","","14.5","","3.5","","0.0","","","M","","M","0.2","","","","27","","50",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-06","2010","09","06","","23.5","","10.3","","16.9","","1.1","","0.0","","","M","","M","0.8","","","","25","","50",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-07","2010","09","07","","26.3","","16.3","","21.3","","0.0","","3.3","","","M","","M","11.8","","","","35","","50",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-08","2010","09","08","","21.6","","15.3","","18.5","","0.0","","0.5","","","M","","M","1.4","","","","26","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-09","2010","09","09","","16.7","","11.4","","14.1","","3.9","","0.0","","","M","","M","4.8","","","","2","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-10","2010","09","10","","22.3","","9.1","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-11","2010","09","11","","23.1","","8.4","","15.8","","2.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-12","2010","09","12","","20.6","","11.9","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","18","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-13","2010","09","13","","20.1","","13.8","","17.0","","1.0","","0.0","","","M","","M","3.4","","","","29","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-14","2010","09","14","","19.3","","9.3","","14.3","","3.7","","0.0","","","M","","M","2.4","","","","27","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-15","2010","09","15","","15.5","","7.9","","11.7","","6.3","","0.0","","","M","","M","0.0","","","","29","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-16","2010","09","16","","14.3","","8.0","","11.2","","6.8","","0.0","","","M","","M","15.7","","","","4","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-17","2010","09","17","","17.7","","8.8","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","2","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-18","2010","09","18","","20.8","","7.4","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-19","2010","09","19","","18.9","","8.9","","13.9","","4.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-20","2010","09","20","","18.8","","7.1","","13.0","","5.0","","0.0","","","M","","M","0.0","","","","30","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-21","2010","09","21","","19.3","","5.6","","12.5","","5.5","","0.0","","","M","","M","0.2","","","","25","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-22","2010","09","22","","22.8","","9.0","","15.9","","2.1","","0.0","","","M","","M","0.8","","","","27","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-23","2010","09","23","","14.5","","7.4","","11.0","","7.0","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-24","2010","09","24","","21.5","","9.6","","15.6","","2.4","","0.0","","","M","","M","17.2","","","","20","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-25","2010","09","25","","21.1","","11.4","","16.3","","1.7","","0.0","","","M","","M","2.5","","","","26","","50",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-26","2010","09","26","","13.2","","8.8","","11.0","","7.0","","0.0","","","M","","M","0.0","","","","4","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-27","2010","09","27","","19.8","","11.0","","15.4","","2.6","","0.0","","","M","","M","13.8","","","","13","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-28","2010","09","28","","23.0","","15.2","","19.1","","0.0","","1.1","","","M","","M","4.1","","","","19","","63",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-29","2010","09","29","","17.5","","12.0","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","24","","54",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-09-30","2010","09","30","","15.6","","10.5","","13.1","","4.9","","0.0","","","M","","M","69.7","","","","2","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-01","2010","10","01","","14.7","","6.3","","10.5","","7.5","","0.0","","","M","","M","5.1","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-02","2010","10","02","","12.6","","3.2","","7.9","","10.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-03","2010","10","03","","12.0","","1.4","","6.7","","11.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-04","2010","10","04","","14.4","","3.9","","9.2","","8.8","","0.0","","","M","","M","0.0","","","","5","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-05","2010","10","05","","19.3","","7.9","","13.6","","4.4","","0.0","","","M","","M","","M","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-06","2010","10","06","","","M","11.3","E","","M","","M","","M","","M","","M","12.6","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-07","2010","10","07","","","M","6.3","E","","M","","M","","M","","M","","M","6.4","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-08","2010","10","08","","","M","","M","","M","","M","","M","","M","","M","1.1","","","","27","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-09","2010","10","09","","","M","","M","","M","","M","","M","","M","","M","10.2","","","","31","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-10","2010","10","10","","","M","","M","","M","","M","","M","","M","","M","1.9","","","","27","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-11","2010","10","11","","","M","","M","","M","","M","","M","","M","","M","29.9","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-12","2010","10","12","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-13","2010","10","13","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-14","2010","10","14","","","M","","M","","M","","M","","M","","M","","M","0.9","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-15","2010","10","15","","","M","","M","","M","","M","","M","","M","","M","49.3","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-16","2010","10","16","","","M","","M","","M","","M","","M","","M","","M","0.5","","","","35","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-17","2010","10","17","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","32","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-18","2010","10","18","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","29","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-19","2010","10","19","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-20","2010","10","20","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","16","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-21","2010","10","21","","","M","","M","","M","","M","","M","","M","","M","5.3","","","","30","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-22","2010","10","22","","","M","","M","","M","","M","","M","","M","","M","0.2","","","","26","","56",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-23","2010","10","23","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","29","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-24","2010","10","24","","","M","","M","","M","","M","","M","","M","","M","2.1","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-25","2010","10","25","","","M","","M","","M","","M","","M","","M","","M","5.3","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-26","2010","10","26","","","M","","M","","M","","M","","M","","M","","M","1.7","","","","5","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-27","2010","10","27","","","M","","M","","M","","M","","M","","M","","M","3.1","","","","25","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-28","2010","10","28","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","28","","63",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-29","2010","10","29","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","30","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-30","2010","10","30","","","M","","M","","M","","M","","M","","M","","M","11.4","","","","2","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-10-31","2010","10","31","","","M","","M","","M","","M","","M","","M","","M","0.2","","","","31","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-01","2010","11","01","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","28","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-02","2010","11","02","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-03","2010","11","03","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-04","2010","11","04","","","M","","M","","M","","M","","M","","M","","M","7.9","","","","4","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-05","2010","11","05","","","M","","M","","M","","M","","M","","M","","M","5.3","","","","5","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-06","2010","11","06","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-07","2010","11","07","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-08","2010","11","08","","","M","","M","","M","","M","","M","","M","","M","7.3","","","","2","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-09","2010","11","09","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","2","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-10","2010","11","10","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","4","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-11","2010","11","11","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","4","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-12","2010","11","12","","","M","","M","","M","","M","","M","","M","","M","0.8","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-13","2010","11","13","","","M","","M","","M","","M","","M","","M","","M","0.2","","","","4","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-14","2010","11","14","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","7","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-15","2010","11","15","","","M","","M","","M","","M","","M","","M","","M","0.7","","","","26","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-16","2010","11","16","","","M","","M","","M","","M","","M","","M","","M","9.4","","","","6","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-17","2010","11","17","","","M","","M","","M","","M","","M","","M","","M","18.9","","","","28","","57",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-18","2010","11","18","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","29","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-19","2010","11","19","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-20","2010","11","20","","","M","","M","","M","","M","","M","","M","","M","0.7","","","","30","","76",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-21","2010","11","21","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-22","2010","11","22","","","M","","M","","M","","M","","M","","M","","M","7.6","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-23","2010","11","23","","","M","","M","","M","","M","","M","","M","","M","10.1","","","","26","","59",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-24","2010","11","24","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","28","","56",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-25","2010","11","25","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","4","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-26","2010","11","26","","","M","","M","","M","","M","","M","","M","","M","4.4","","","","27","","59",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-27","2010","11","27","","","M","","M","","M","","M","","M","","M","","M","1.5","","","","20","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-28","2010","11","28","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","29","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-29","2010","11","29","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-11-30","2010","11","30","","","M","","M","","M","","M","","M","","M","","M","16.1","","","","14","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-01","2010","12","01","","","M","","M","","M","","M","","M","","M","","M","31.9","","","","14","","65",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-02","2010","12","02","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","26","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-03","2010","12","03","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-04","2010","12","04","","","M","","M","","M","","M","","M","","M","","M","0.4","","","","29","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-05","2010","12","05","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","27","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-06","2010","12","06","","","M","","M","","M","","M","","M","","M","","M","6.9","","","","27","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-07","2010","12","07","","","M","","M","","M","","M","","M","","M","","M","7.3","","","","25","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-08","2010","12","08","","","M","","M","","M","","M","","M","","M","","M","1.3","","","","26","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-09","2010","12","09","","","M","","M","","M","","M","","M","","M","","M","0.2","","","","27","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-10","2010","12","10","","","M","","M","","M","","M","","M","","M","","M","0.4","","","","14","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-11","2010","12","11","","","M","","M","","M","","M","","M","","M","","M","0.3","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-12","2010","12","12","","","M","","M","","M","","M","","M","","M","","M","21.6","","","","5","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-13","2010","12","13","","","M","","M","","M","","M","","M","","M","","M","12.9","","","","27","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-14","2010","12","14","","","M","","M","","M","","M","","M","","M","","M","0.9","","","","29","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-15","2010","12","15","","","M","","M","","M","","M","","M","","M","","M","1.5","","","","27","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-16","2010","12","16","","","M","","M","","M","","M","","M","","M","","M","1.2","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-17","2010","12","17","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-18","2010","12","18","","","M","","M","","M","","M","","M","","M","","M","0.2","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-19","2010","12","19","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-20","2010","12","20","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-21","2010","12","21","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-22","2010","12","22","","","M","","M","","M","","M","","M","","M","","M","2.7","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-23","2010","12","23","","","M","","M","","M","","M","","M","","M","","M","3.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-24","2010","12","24","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-25","2010","12","25","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-26","2010","12","26","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","3","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-27","2010","12","27","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","2","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-28","2010","12","28","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","26","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-29","2010","12","29","","","M","","M","","M","","M","","M","","M","","M","0.2","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-30","2010","12","30","","","M","","M","","M","","M","","M","","M","","M","0.0","","","","","","<31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2010-12-31","2010","12","31","","","M","","M","","M","","M","","M","","M","","M","1.9","","","","","","<31",""
